Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Customer ID,Industry,Region,Company Size,Plan Type,Account Created Date,Usage Months,Total Active Days,Total Sessions,Total Product Actions,Average Collaborators,Average Integrations Used,First Month Sessions,Last Month Sessions,Session Trend per Month,Active Day Trend per Month,Sessions per Active Day,Actions per Session,Session Change Percent,First Response Time Parsed,Time to Resolution Parsed,Account Age Years,Resolution Hours Raw,Resolution Time Valid,Resolution Hours Clean,At Risk
5563,Amanda Gray,stephenslogan@example.org,46,Male,Jira,05-04-2021,Product inquiry,Email delivery problem,Pending Customer Response,,High,Email,01-06-2023 01:03,,,CUST07008,Media & Communications,Asia-Pacific,501-1000,Premium,2020-08-08,5,44,88,601,13.8,5.0,15,16,-8.63964392850677e-16,0.2999999999999995,2.0,6.829545454545454,0.06666666666666667,2023-06-01 01:03:00,,2.811772758384668,,False,,0
5564,Daniel Brown,dudleycynthia@example.org,42,Male,Trello,11-02-2020,Billing inquiry,Cancellation request,Pending Customer Response,,Critical,Email,01-06-2023 14:17,,,CUST01987,Government & Public Sector,Europe,51-200,Premium,2019-10-19,5,41,80,416,10.2,3.2,15,16,-0.4000000000000015,0.09999999999999938,1.951219512195122,5.2,0.06666666666666667,2023-06-01 14:17:00,,3.6167008898015056,,False,,0
5565,David Green,hannahhensley@example.org,19,Other,Confluence,18-08-2021,Refund request,Data loss,Closed,Wait individual opportunity them case.,Low,Social media,01-06-2023 17:35,01-06-2023 04:58,1.0,CUST02715,Manufacturing,Australia & New Zealand,1000+,Enterprise,2021-04-21,5,22,42,260,10.4,6.6,9,4,-0.6000000000000012,-0.40000000000000036,1.9090909090909092,6.190476190476191,-0.5555555555555556,2023-06-01 17:35:00,2023-06-01 04:58:00,2.11088295687885,-12.616666666666667,False,,1
5566,William Callahan,thogan@example.org,45,Female,Bitbucket,23-12-2021,Refund request,Payment issue,Pending Customer Response,,High,Social media,01-06-2023 08:29,,,CUST07249,Professional Services,Australia & New Zealand,201-500,Standard,2021-09-04,5,46,86,429,14.4,2.6,13,19,0.8999999999999994,-0.10000000000000048,1.8695652173913044,4.988372093023256,0.46153846153846156,2023-06-01 08:29:00,,1.7385352498288844,,False,,1
5567,Brittany Woods,castillosabrina@example.org,66,Female,Jira,16-01-2021,Billing inquiry,Refund request,Pending Customer Response,,Low,Social media,01-06-2023 02:46,,,CUST01115,Healthcare,Other,51-200,Standard,2020-11-30,5,87,163,699,14.0,2.6,34,32,-0.4000000000000011,0.29999999999999827,1.8735632183908046,4.288343558282208,-0.058823529411764705,2023-06-01 02:46:00,,2.4996577686516086,,False,,0
5568,Gwendolyn Hubbard,jwall@example.net,52,Female,Loom,13-07-2021,Cancellation request,Display issue,Open,,High,Phone,,,,CUST03897,Government & Public Sector,Asia-Pacific,51-200,Standard,2020-07-25,5,14,31,160,5.8,4.2,9,5,-1.6,-0.8,2.2142857142857144,5.161290322580645,-0.4444444444444444,,,,,False,,1
5569,Matthew Vazquez,pooletimothy@example.com,64,Male,Jira,03-03-2020,Product inquiry,Refund request,Closed,To likely evening feel everything shake.,High,Phone,01-06-2023 13:41,01-06-2023 17:50,5.0,CUST05952,Technology,Australia & New Zealand,11-50,Enterprise,2018-10-17,5,55,103,534,12.8,6.2,22,24,0.4999999999999998,1.3999999999999992,1.8727272727272728,5.184466019417476,0.09090909090909091,2023-06-01 13:41:00,2023-06-01 17:50:00,4.621492128678987,4.15,True,4.15,0
5570,Matthew Campos,martineztravis@example.net,52,Male,Bitbucket,01-11-2020,Technical issue,Data loss,Open,,High,Social media,,,,CUST04774,Technology,Europe,51-200,Premium,2020-03-03,5,117,227,1797,13.4,4.6,45,42,-0.40000000000000996,-0.9000000000000031,1.9401709401709402,7.916299559471366,-0.06666666666666667,,,,,False,,0
5571,Kimberly Walsh,scottchristina@example.net,37,Female,Loom,07-12-2021,Technical issue,Email delivery problem,Open,,Low,Chat,,,,CUST06692,Other,Asia-Pacific,1-10,Standard,2020-12-04,5,34,70,418,10.6,3.2,10,13,0.09999999999999964,-0.7000000000000011,2.0588235294117645,5.9714285714285715,0.3,,,,,False,,0
5572,David Griffin,leonardjane@example.com,44,Male,Bitbucket,14-11-2020,Cancellation request,Device compatibility issue,Open,,High,Chat,,,,CUST04423,Healthcare,Australia & New Zealand,1-10,Premium,2019-06-20,5,48,86,482,11.0,3.6,19,16,-1.1000000000000003,-0.700000000000002,1.7916666666666667,5.604651162790698,-0.15789473684210525,,,,,False,,1
5573,Michael Leblanc,stephanie48@example.org,44,Other,Jira,06-05-2020,Billing inquiry,Account access,Open,,Medium,Email,,,,CUST06965,Education,Other,11-50,Enterprise,2019-01-18,5,93,181,1076,12.6,6.0,36,35,-0.30000000000000365,-0.4000000000000017,1.946236559139785,5.94475138121547,-0.027777777777777776,,,,,False,,0
5574,Mark Reed,golson@example.com,54,Other,Trello,28-04-2021,Product inquiry,Product compatibility,Open,,Critical,Social media,,,,CUST02572,Retail,Australia & New Zealand,201-500,Standard,2020-10-16,5,28,61,358,10.8,2.0,15,12,-1.100000000000001,-0.10000000000000052,2.1785714285714284,5.868852459016393,-0.2,,,,,False,,0
5575,Leslie Casey,tvargas@example.com,67,Male,Loom,27-10-2021,Refund request,Software bug,Closed,Story message second worry.,Medium,Email,01-06-2023 21:34,01-06-2023 02:13,2.0,CUST07482,Government & Public Sector,Australia & New Zealand,1-10,Standard,2021-03-13,5,26,57,333,9.0,2.6,7,10,0.7999999999999986,0.39999999999999963,2.1923076923076925,5.842105263157895,0.42857142857142855,2023-06-01 21:34:00,2023-06-01 02:13:00,2.217659137577002,-19.35,False,,1
5576,Jennifer Jackson,conniehobbs@example.com,56,Other,Bitbucket,11-06-2020,Refund request,Integration,Pending Customer Response,,High,Social media,01-06-2023 11:26,,,CUST01402,Manufacturing,North America,1000+,Enterprise,2020-03-12,5,20,43,294,9.6,5.8,3,15,2.7,1.5999999999999999,2.15,6.837209302325581,4.0,2023-06-01 11:26:00,,3.2197125256673513,,False,,1
5577,Jennifer Copeland,millermatthew@example.org,42,Female,Jira,16-12-2020,Billing inquiry,Product recommendation,Pending Customer Response,,Critical,Email,01-06-2023 09:40,,,CUST05202,Technology,Australia & New Zealand,201-500,Premium,2019-07-11,5,55,114,673,14.4,3.6,25,19,-1.7000000000000002,-0.8000000000000004,2.0727272727272728,5.9035087719298245,-0.24,2023-06-01 09:40:00,,3.890485968514716,,False,,0
5578,Joy Brown,yanderson@example.net,30,Female,Bitbucket,02-06-2021,Product inquiry,Network problem,Closed,Require door run participant sea vote world.,Critical,Email,01-06-2023 03:21,01-06-2023 15:50,1.0,CUST08110,Media & Communications,Europe,201-500,Free,2020-03-31,5,12,23,116,6.4,1.8,4,6,0.0999999999999996,0.09999999999999983,1.9166666666666667,5.043478260869565,0.5,2023-06-01 03:21:00,2023-06-01 15:50:00,3.167693360711841,12.483333333333333,True,12.483333333333333,0
5579,Matthew Vargas,wilsonryan@example.org,68,Other,Jira,22-04-2020,Product inquiry,Device compatibility issue,Open,,High,Chat,,,,CUST07961,Technology,Australia & New Zealand,1000+,Free,2020-03-21,5,10,19,114,5.4,1.0,4,1,-0.8000000000000003,-0.4,1.9,6.0,-0.75,,,,,False,,0
5580,Michael Webb,reynoldslisa@example.net,46,Female,Jira,10-06-2020,Billing inquiry,Product recommendation,Pending Customer Response,,Medium,Chat,01-06-2023 05:35,,,CUST06208,Education,Asia-Pacific,11-50,Free,2019-05-05,5,39,87,435,9.0,0.0,22,16,-1.4000000000000021,-1.4000000000000001,2.230769230769231,5.0,-0.2727272727272727,2023-06-01 05:35:00,,4.073921971252567,,False,,0
5581,Heather Lopez,hansonbeth@example.com,30,Female,Loom,15-01-2021,Product inquiry,Loading issue,Pending Customer Response,,Low,Phone,01-06-2023 18:46,,,CUST02720,Technology,North America,51-200,Standard,2019-10-27,5,15,32,223,8.6,2.6,4,9,0.7999999999999993,0.1999999999999997,2.1333333333333333,6.96875,1.25,2023-06-01 18:46:00,,3.594798083504449,,False,,0
5582,Maria Roberts,gilbertgarrett@example.org,50,Male,Confluence,04-11-2020,Refund request,Payment issue,Open,,Low,Social media,,,,CUST02530,Technology,Other,501-1000,Free,2020-08-26,5,15,31,167,8.8,1.6,8,9,-0.40000000000000085,0.1999999999999997,2.066666666666667,5.387096774193548,0.125,,,,,False,,1
5583,Gerald Nash,cbrown@example.com,42,Other,Trello,05-01-2020,Product inquiry,Display issue,Pending Customer Response,,High,Email,01-06-2023 22:24,,,CUST01129,Healthcare,Other,1000+,Standard,2019-10-15,5,39,77,476,10.4,1.4,16,15,0.09999999999999817,0.6999999999999996,1.9743589743589745,6.181818181818182,-0.0625,2023-06-01 22:24:00,,3.6276522929500343,,False,,0
5584,Todd Moore,shannonrichardson@example.com,30,Male,Trello,22-06-2020,Product inquiry,Product recommendation,Pending Customer Response,,Medium,Email,01-06-2023 17:33,,,CUST06759,Technology,North America,51-200,Premium,2020-02-21,5,24,45,271,12.6,3.8,9,10,-5.157253380560926e-16,0.09999999999999956,1.875,6.022222222222222,0.1111111111111111,2023-06-01 17:33:00,,3.274469541409993,,False,,0
5585,Phillip Barry,krystalsalas@example.org,55,Male,Loom,13-06-2021,Product inquiry,Product recommendation,Open,,Critical,Phone,,,,CUST04268,Other,Asia-Pacific,201-500,Standard,2021-06-05,5,26,55,316,10.4,2.4,9,8,-0.30000000000000093,-0.5000000000000009,2.1153846153846154,5.745454545454545,-0.1111111111111111,,,,,False,,0
5586,Joseph Meyers,kennethbrady@example.com,70,Male,Trello,12-08-2020,Cancellation request,Data loss,Closed,Crime bank cover lot.,Medium,Chat,01-06-2023 20:05,01-06-2023 07:36,1.0,CUST04081,Technology,Asia-Pacific,501-1000,Premium,2020-01-27,5,48,88,562,9.4,4.8,15,17,0.4999999999999972,0.4999999999999986,1.8333333333333333,6.386363636363637,0.13333333333333333,2023-06-01 20:05:00,2023-06-01 07:36:00,3.3429158110882957,-12.483333333333333,False,,1
5587,Mariah Robinson,bmoreno@example.org,32,Other,Jira,03-11-2021,Technical issue,Device compatibility issue,Pending Customer Response,,Medium,Social media,01-06-2023 17:26,,,CUST00697,Media & Communications,North America,1000+,Free,2021-10-10,5,19,39,255,9.4,2.0,8,9,0.7999999999999998,0.1999999999999997,2.0526315789473686,6.538461538461538,0.125,2023-06-01 17:26:00,,1.6399726214921286,,False,,0
5588,Jeffery Jackson,mcknightjulie@example.net,59,Male,Trello,08-03-2020,Refund request,Product setup,Open,,Low,Email,,,,CUST04914,Retail,Australia & New Zealand,1000+,Premium,2019-11-24,5,53,101,508,11.2,3.0,24,21,-0.7000000000000003,-0.5000000000000007,1.9056603773584906,5.02970297029703,-0.125,,,,,False,,1
5589,Steven Montgomery,scottpetersen@example.org,49,Female,Jira,18-05-2021,Product inquiry,Software bug,Closed,Phone yeah course part red marriage budget yes.,Low,Chat,01-06-2023 10:09,01-06-2023 15:46,3.0,CUST06704,Education,Europe,51-200,Premium,2021-01-16,5,60,128,641,12.2,4.6,21,26,0.5999999999999999,0.09999999999999873,2.1333333333333333,5.0078125,0.23809523809523808,2023-06-01 10:09:00,2023-06-01 15:46:00,2.3709787816563996,5.616666666666666,True,5.616666666666666,0
5590,Amanda Pratt,shannon31@example.net,29,Male,Loom,10-08-2021,Billing inquiry,Product compatibility,Pending Customer Response,,Medium,Email,01-06-2023 11:59,,,CUST06747,Media & Communications,Europe,11-50,Free,2021-05-05,5,36,76,425,12.2,1.2,19,20,-0.20000000000000123,-0.10000000000000119,2.111111111111111,5.592105263157895,0.05263157894736842,2023-06-01 11:59:00,,2.0725530458590007,,False,,0
5591,Troy Long,harveyjeffery@example.com,68,Male,Jira,31-12-2020,Cancellation request,Data loss,Open,,Low,Chat,,,,CUST02746,Financial Services,Asia-Pacific,1-10,Enterprise,2020-07-22,5,88,175,870,10.6,6.0,33,29,-0.30000000000000554,0.8999999999999996,1.9886363636363635,4.9714285714285715,-0.12121212121212122,,,,,False,,1
5592,Richard Walker,thomas32@example.com,43,Female,Bitbucket,05-11-2021,Refund request,Loading issue,Pending Customer Response,,Low,Email,01-06-2023 11:02,,,CUST07254,Financial Services,Australia & New Zealand,51-200,Standard,2021-05-31,5,36,70,488,14.0,2.0,13,9,-0.9000000000000004,-0.9000000000000004,1.9444444444444444,6.9714285714285715,-0.3076923076923077,2023-06-01 11:02:00,,2.001368925393566,,False,,1
5593,Joshua Daniels,ashleydelgado@example.org,26,Male,Trello,06-10-2021,Product inquiry,Product setup,Pending Customer Response,,Medium,Email,01-06-2023 07:14,,,CUST00469,Technology,Asia-Pacific,51-200,Free,2020-11-13,5,15,30,190,11.0,1.4,6,4,-0.9000000000000006,-0.6000000000000003,2.0,6.333333333333333,-0.3333333333333333,2023-06-01 07:14:00,,2.546201232032854,,False,,0
5594,Melissa Hoffman,nicholas70@example.com,32,Other,Bitbucket,16-06-2021,Refund request,Email delivery problem,Closed,Eat increase hand situation size.,Low,Chat,01-06-2023 08:36,01-06-2023 16:54,2.0,CUST05472,Technology,Australia & New Zealand,1-10,Standard,2021-04-09,5,37,76,409,10.4,3.0,14,16,0.3999999999999978,-0.30000000000000077,2.054054054054054,5.381578947368421,0.14285714285714285,2023-06-01 08:36:00,2023-06-01 16:54:00,2.1437371663244353,8.3,True,8.3,1
5595,Jeffrey Martinez,linda39@example.org,20,Other,Loom,04-12-2021,Refund request,Integration,Pending Customer Response,,High,Social media,01-06-2023 18:31,,,CUST04456,Education,Asia-Pacific,11-50,Standard,2021-03-07,5,64,115,569,12.6,2.0,20,19,-0.400000000000001,-8.326259069136613e-16,1.796875,4.947826086956522,-0.05,2023-06-01 18:31:00,,2.2340862422997945,,False,,1
5596,Juan Brock,kimberlyjohnson@example.org,55,Female,Trello,15-04-2021,Cancellation request,Loading issue,Pending Customer Response,,Medium,Social media,01-06-2023 07:27,,,CUST04172,Professional Services,Europe,11-50,Premium,2020-07-28,5,59,128,712,13.4,4.6,26,25,-0.40000000000000224,0.09999999999999794,2.169491525423729,5.5625,-0.038461538461538464,2023-06-01 07:27:00,,2.841889117043121,,False,,1
5597,Clayton Wolf,stephanie41@example.net,61,Male,Jira,08-07-2020,Refund request,Device compatibility issue,Pending Customer Response,,Low,Email,01-06-2023 14:23,,,CUST06964,Technology,Europe,51-200,Premium,2019-01-26,5,59,122,780,14.4,3.2,22,30,0.8999999999999972,0.09999999999999924,2.0677966101694913,6.39344262295082,0.36363636363636365,2023-06-01 14:23:00,,4.344969199178645,,False,,1
5598,Valerie Jimenez,ronaldbryant@example.net,56,Male,Bitbucket,14-01-2021,Billing inquiry,Installation support,Pending Customer Response,,Low,Phone,01-06-2023 05:54,,,CUST06455,Government & Public Sector,Australia & New Zealand,51-200,Premium,2019-12-30,5,40,82,408,13.0,4.4,17,13,-0.5000000000000014,-0.500000000000001,2.05,4.975609756097561,-0.23529411764705882,2023-06-01 05:54:00,,3.4195756331279945,,False,,0
5599,Jessica Brown,kacosta@example.org,24,Male,Jira,14-08-2021,Billing inquiry,Payment issue,Pending Customer Response,,Low,Phone,01-06-2023 20:48,,,CUST03903,Other,Asia-Pacific,11-50,Standard,2021-07-20,5,63,121,689,12.0,2.0,27,21,-1.200000000000002,-1.0000000000000007,1.9206349206349207,5.694214876033058,-0.2222222222222222,2023-06-01 20:48:00,,1.864476386036961,,False,,0
5600,Antonio Edwards,dboyd@example.net,45,Female,Confluence,24-11-2020,Product inquiry,Product compatibility,Pending Customer Response,,Medium,Email,01-06-2023 04:22,,,CUST01762,Government & Public Sector,Asia-Pacific,51-200,Enterprise,2020-05-02,5,58,113,716,11.2,6.4,26,20,-0.600000000000001,-1.700000000000001,1.9482758620689655,6.336283185840708,-0.23076923076923078,2023-06-01 04:22:00,,3.080082135523614,,False,,0
5601,Kristine Chen,yfitzgerald@example.net,64,Female,Bitbucket,10-04-2020,Technical issue,Product setup,Closed,Others military focus difficult cost site media.,High,Social media,01-06-2023 09:35,01-06-2023 21:53,4.0,CUST08129,Other,Other,201-500,Standard,2019-12-28,5,23,49,276,9.2,3.0,8,11,0.7999999999999995,0.19999999999999996,2.130434782608696,5.63265306122449,0.375,2023-06-01 09:35:00,2023-06-01 21:53:00,3.4250513347022586,12.3,True,12.3,0
5602,Leslie Thompson,charvey@example.net,44,Other,Confluence,21-06-2020,Product inquiry,Cancellation request,Closed,Cost well item ahead resource show room.,High,Chat,01-06-2023 13:49,01-06-2023 20:21,4.0,CUST01190,Technology,North America,51-200,Free,2019-08-20,5,44,95,380,10.4,1.4,16,18,0.19999999999999868,0.5000000000000003,2.159090909090909,4.0,0.125,2023-06-01 13:49:00,2023-06-01 20:21:00,3.780971937029432,6.533333333333333,True,6.533333333333333,0
5603,Cody Clark,jeffrey08@example.net,25,Other,Loom,01-02-2021,Product inquiry,Product setup,Pending Customer Response,,Critical,Chat,01-06-2023 03:24,,,CUST03328,Financial Services,Australia & New Zealand,11-50,Standard,2020-11-17,5,9,17,104,9.0,2.6,5,3,-2.918996183591694e-16,0.19999999999999982,1.8888888888888888,6.117647058823529,-0.4,2023-06-01 03:24:00,,2.535249828884326,,False,,0
5604,Ariana Mann,jacobpeters@example.net,22,Female,Loom,25-02-2021,Product inquiry,Display issue,Pending Customer Response,,High,Social media,01-06-2023 04:35,,,CUST03119,Manufacturing,Asia-Pacific,1-10,Standard,2020-04-28,5,20,36,209,8.6,1.8,11,7,-1.0000000000000016,-0.7000000000000001,1.8,5.805555555555555,-0.36363636363636365,2023-06-01 04:35:00,,3.0910335386721424,,False,,0
5605,Robert Hanna DDS,sullivandiamond@example.org,67,Female,Loom,20-09-2020,Technical issue,Installation support,Closed,Able day cover none list baby throw billion.,Low,Phone,01-06-2023 22:33,01-06-2023 14:21,5.0,CUST07074,Technology,Australia & New Zealand,1000+,Standard,2020-08-21,5,21,45,248,8.6,2.4,12,8,-1.0000000000000013,-0.40000000000000063,2.142857142857143,5.511111111111111,-0.3333333333333333,2023-06-01 22:33:00,2023-06-01 14:21:00,2.7761806981519506,-8.2,False,,0
5606,Vickie Kent,edwarderickson@example.org,26,Male,Loom,01-07-2020,Product inquiry,Display issue,Pending Customer Response,,Critical,Chat,01-06-2023 11:44,,,CUST02035,Technology,Europe,11-50,Standard,2019-04-19,5,14,28,199,7.2,2.4,8,4,-0.40000000000000097,-0.20000000000000048,2.0,7.107142857142857,-0.5,2023-06-01 11:44:00,,4.117727583846681,,False,,0
5607,Sherry Bass,hsullivan@example.net,35,Female,Confluence,17-03-2021,Refund request,Software bug,Pending Customer Response,,High,Email,01-06-2023 23:06,,,CUST02957,Education,Asia-Pacific,201-500,Premium,2019-12-21,5,35,67,383,8.6,4.4,14,10,-1.3000000000000018,-0.8000000000000009,1.9142857142857144,5.7164179104477615,-0.2857142857142857,2023-06-01 23:06:00,,3.4442162902121836,,False,,1
5608,John Mcconnell,williammendoza@example.org,60,Other,Jira,05-02-2020,Cancellation request,Cancellation request,Pending Customer Response,,Critical,Phone,01-06-2023 11:43,,,CUST07904,Financial Services,North America,1000+,Free,2019-03-15,5,74,136,606,12.2,1.4,32,27,-1.2000000000000006,-1.1000000000000032,1.837837837837838,4.455882352941177,-0.15625,2023-06-01 11:43:00,,4.213552361396304,,False,,1
5609,Rebecca Brown,tperez@example.com,26,Female,Jira,13-07-2020,Technical issue,Data loss,Closed,Meet clear charge carry must always wear.,High,Phone,01-06-2023 22:27,01-06-2023 07:27,2.0,CUST07410,Financial Services,Asia-Pacific,1-10,Premium,2020-05-08,5,32,62,386,9.2,5.0,11,6,-1.2,-0.7000000000000008,1.9375,6.225806451612903,-0.45454545454545453,2023-06-01 22:27:00,2023-06-01 07:27:00,3.0636550308008212,-15.0,False,,0
5610,Dustin Taylor,fromero@example.net,41,Female,Bitbucket,23-02-2021,Refund request,Product setup,Pending Customer Response,,Low,Phone,01-06-2023 12:38,,,CUST02406,Healthcare,Europe,501-1000,Free,2019-09-27,5,35,77,342,10.8,1.2,15,19,1.0999999999999985,0.5999999999999994,2.2,4.441558441558442,0.26666666666666666,2023-06-01 12:38:00,,3.676933607118412,,False,,1
5611,Shane Merritt,wmatthews@example.org,37,Male,Bitbucket,27-10-2020,Refund request,Refund request,Pending Customer Response,,High,Social media,01-06-2023 06:58,,,CUST07978,Retail,Europe,501-1000,Standard,2020-03-10,5,25,44,304,9.6,2.8,6,12,1.5999999999999999,0.9999999999999997,1.76,6.909090909090909,1.0,2023-06-01 06:58:00,,3.2251882272416155,,False,,1
5612,Ann Parks,stevengalvan@example.net,58,Other,Trello,19-04-2020,Billing inquiry,Software bug,Closed,Suddenly so shoulder herself forget.,Critical,Phone,01-06-2023 06:37,01-06-2023 11:49,3.0,CUST07040,Technology,Europe,11-50,Premium,2019-12-16,5,35,80,447,12.4,4.2,18,17,0.19999999999999893,-0.10000000000000034,2.2857142857142856,5.5875,-0.05555555555555555,2023-06-01 06:37:00,2023-06-01 11:49:00,3.457905544147844,5.2,True,5.2,0
5613,Emily Logan,timothy60@example.net,32,Female,Loom,01-02-2020,Cancellation request,Product setup,Closed,Quite general mention if or part among.,Critical,Chat,01-06-2023 08:54,01-06-2023 15:13,4.0,CUST07331,Professional Services,Australia & New Zealand,11-50,Premium,2018-10-19,5,52,103,730,11.0,4.0,17,22,1.5999999999999996,0.6999999999999994,1.9807692307692308,7.087378640776699,0.29411764705882354,2023-06-01 08:54:00,2023-06-01 15:13:00,4.616016427104722,6.316666666666666,True,6.316666666666666,1
5614,Sara Bonilla,littleadam@example.net,21,Other,Jira,21-04-2021,Product inquiry,Integration,Closed,Pick present design this box energy city.,High,Social media,01-06-2023 02:34,01-06-2023 18:00,2.0,CUST04531,Healthcare,Europe,1000+,Standard,2020-04-07,5,51,100,674,15.4,2.0,22,14,-0.9999999999999999,0.09999999999999902,1.9607843137254901,6.74,-0.36363636363636365,2023-06-01 02:34:00,2023-06-01 18:00:00,3.1485284052019167,15.433333333333334,True,15.433333333333334,0
5615,David Ritter,thomascarlson@example.org,58,Other,Jira,26-05-2021,Technical issue,Email delivery problem,Open,,High,Social media,,,,CUST07276,Financial Services,Australia & New Zealand,51-200,Standard,2021-02-10,5,55,107,690,14.0,2.2,23,21,-1.2000000000000035,-0.9000000000000015,1.9454545454545455,6.4485981308411215,-0.08695652173913043,,,,,False,,0
5616,Omar Rojas,operez@example.net,59,Other,Loom,16-09-2020,Cancellation request,Cancellation request,Open,,Medium,Social media,,,,CUST05669,Retail,North America,11-50,Premium,2020-05-19,5,26,47,309,9.4,4.6,10,10,0.3999999999999994,0.09999999999999971,1.8076923076923077,6.574468085106383,0.0,,,,,False,,1
5617,Briana Olson,joseph70@example.net,19,Other,Jira,27-02-2021,Technical issue,Product compatibility,Open,,Low,Phone,,,,CUST03760,Technology,Australia & New Zealand,51-200,Premium,2020-08-26,5,88,165,1120,16.0,5.0,31,33,0.49999999999999717,0.4999999999999972,1.875,6.787878787878788,0.06451612903225806,,,,,False,,0
5618,Evan Hill,kerrychoi@example.com,70,Female,Trello,04-12-2020,Technical issue,Product recommendation,Open,,Low,Chat,,,,CUST04095,Technology,Asia-Pacific,11-50,Premium,2020-07-27,5,67,127,693,12.0,3.8,26,23,-0.5000000000000012,0.5999999999999995,1.8955223880597014,5.456692913385827,-0.11538461538461539,,,,,False,,0
5619,Kimberly Green,hermandavid@example.net,39,Male,Loom,07-10-2021,Cancellation request,Installation support,Open,,Low,Chat,,,,CUST02824,Healthcare,Europe,51-200,Premium,2021-03-12,5,25,47,253,11.4,4.8,7,11,0.7999999999999995,0.49999999999999994,1.88,5.382978723404255,0.5714285714285714,,,,,False,,1
5620,Amanda Gilmore,ryanfox@example.com,63,Male,Bitbucket,27-02-2020,Refund request,Product recommendation,Closed,Work put health degree social he police.,Medium,Phone,01-06-2023 18:50,01-06-2023 17:06,5.0,CUST06542,Professional Services,North America,501-1000,Premium,2019-12-29,5,25,52,300,9.0,4.2,11,17,0.49999999999999917,0.5,2.08,5.769230769230769,0.5454545454545454,2023-06-01 18:50:00,2023-06-01 17:06:00,3.4223134839151266,-1.7333333333333334,False,,1
5621,Lauren Martinez,mpearson@example.net,45,Other,Confluence,15-06-2021,Cancellation request,Refund request,Open,,High,Social media,,,,CUST05320,Other,Australia & New Zealand,1000+,Standard,2020-05-31,5,113,235,1231,14.4,2.4,46,43,-0.10000000000000298,0.49999999999999756,2.079646017699115,5.238297872340426,-0.06521739130434782,,,,,False,,1
5622,Jeffrey Torres,joshua05@example.net,44,Female,Loom,15-06-2021,Refund request,Software bug,Closed,Continue film wait spend choose this Republican get.,Low,Email,01-06-2023 10:24,01-06-2023 03:36,3.0,CUST03780,Technology,Australia & New Zealand,51-200,Standard,2020-06-22,5,29,65,354,10.8,2.2,12,11,0.09999999999999945,-0.3000000000000006,2.2413793103448274,5.446153846153846,-0.08333333333333333,2023-06-01 10:24:00,2023-06-01 03:36:00,2.940451745379877,-6.8,False,,1
5623,Randall Brown,frazierjessica@example.com,20,Other,Jira,08-02-2020,Cancellation request,Email delivery problem,Open,,High,Phone,,,,CUST02384,Media & Communications,North America,51-200,Premium,2018-11-23,5,120,261,1572,15.0,4.8,55,55,-0.09999999999999835,0.9999999999999983,2.175,6.022988505747127,0.0,,,,,False,,1
5624,Michael Vaughan,bmarshall@example.net,33,Female,Bitbucket,01-04-2021,Refund request,Payment issue,Pending Customer Response,,Critical,Social media,01-06-2023 12:30,,,CUST00689,Retail,North America,51-200,Standard,2020-01-06,5,12,24,142,8.2,1.6,3,4,0.3999999999999998,0.09999999999999978,2.0,5.916666666666667,0.3333333333333333,2023-06-01 12:30:00,,3.40041067761807,,False,,1
5625,John Perez,herrerabrian@example.org,24,Female,Loom,05-06-2021,Billing inquiry,Email delivery problem,Closed,Purpose serve born also writer anything compare.,High,Social media,01-06-2023 12:51,01-06-2023 16:30,4.0,CUST02838,Financial Services,Australia & New Zealand,201-500,Standard,2020-02-06,5,19,41,251,11.0,2.6,9,7,-0.4,-0.10000000000000044,2.1578947368421053,6.121951219512195,-0.2222222222222222,2023-06-01 12:51:00,2023-06-01 16:30:00,3.3155373032169746,3.65,True,3.65,0
5626,Hannah Jones,michael92@example.org,63,Other,Trello,14-09-2020,Cancellation request,Product setup,Closed,Company activity reduce employee boy listen threat participant.,Critical,Chat,01-06-2023 12:14,01-06-2023 21:39,2.0,CUST05071,Professional Services,Australia & New Zealand,201-500,Standard,2020-02-25,5,38,79,514,8.8,2.2,14,17,0.19999999999999946,0.3999999999999994,2.0789473684210527,6.506329113924051,0.21428571428571427,2023-06-01 12:14:00,2023-06-01 21:39:00,3.263518138261465,9.416666666666666,True,9.416666666666666,1
5627,Brandi Robinson,sheltonbradley@example.com,66,Female,Trello,06-11-2020,Cancellation request,Integration,Open,,Medium,Chat,,,,CUST06796,Technology,Other,1-10,Standard,2019-07-05,5,17,32,180,8.6,2.0,8,5,-0.900000000000001,-0.6000000000000003,1.8823529411764706,5.625,-0.375,,,,,False,,1
5628,Susan Medina,wendy43@example.com,25,Male,Jira,22-03-2020,Refund request,Payment issue,Closed,Break population difference one join wonder study.,High,Phone,01-06-2023 18:31,01-06-2023 21:46,3.0,CUST07831,Professional Services,Asia-Pacific,11-50,Standard,2019-09-12,5,73,137,656,12.2,3.2,24,26,0.699999999999997,-0.2000000000000016,1.8767123287671232,4.788321167883212,0.08333333333333333,2023-06-01 18:31:00,2023-06-01 21:46:00,3.7180013689253935,3.25,True,3.25,1
